bad_id,day,sales,revenue,Customer Name,invoice_number
2279,2024-11-04,1,90259.0,James Cox,INV-2024-02401
2280,2024-11-04,1,8356.0,James Peters,INV-2024-01372
2281,2024-11-04,1,88840.0,Jason Edwards,INV-2024-01317
2282,2024-11-04,1,11339.0,Jerry Bell,INV-2024-02397
2283,2024-11-04,1,57762.0,Jessica Bryant,INV-2024-02589
2284,2024-11-04,1,81028.0,Joseph Herrera,INV-2024-00529
2285,2024-11-04,1,68842.0,Joshua Mitchell,INV-2024-03619
2286,2024-11-04,1,14279.0,Joyce Charles,INV-2024-03288
2287,2024-11-04,1,70724.0,Julie White,INV-2024-03622
2288,2024-11-04,1,93365.0,Justin Harris,INV-2024-04456
2289,2024-11-04,1,42964.0,Katherine Lynch,INV-2024-02336
2290,2024-11-04,1,43190.0,Kathryn Moreno,INV-2024-02161
2291,2024-11-04,1,73845.0,Kent Walker,INV-2024-04354
2292,2024-11-04,1,39112.0,Kevin Perez,INV-2024-00659
2293,2024-11-04,1,37979.0,Kevin Price,INV-2024-03163
2294,2024-11-04,1,88559.0,Lacey Fisher,INV-2024-04584
2295,2024-11-04,1,54515.0,Lori Adams,INV-2024-00553
2296,2024-11-04,1,31870.0,Marie Mclean,INV-2024-03208
2297,2024-11-04,1,33391.0,Mark Wilson,INV-2024-01040
2298,2024-11-04,1,53719.0,Martha Gonzalez,INV-2024-00982
2299,2024-11-04,1,56159.0,Melissa Gonzalez,INV-2024-01104
2300,2024-11-04,1,1825.0,Melissa Tran,INV-2024-02551
2301,2024-11-04,1,59624.0,Michael Underwood,INV-2024-02083
2302,2024-11-04,1,54976.0,Michelle Jenkins,INV-2024-02593
2303,2024-11-04,1,53805.0,Michelle Schmidt,INV-2024-00035
2304,2024-11-04,1,10035.0,Michelle Velez,INV-2024-03297
2305,2024-11-04,1,55158.0,Molly Rivas,INV-2024-03806
2306,2024-11-04,1,91860.0,Monica Watson,INV-2024-02948
2307,2024-11-04,1,26735.0,Morgan Harper,INV-2024-02488
2308,2024-11-04,1,15685.0,Mrs. Monique Washington,INV-2024-02651
2309,2024-11-04,1,37733.0,Natalie Garcia,INV-2024-00880
2310,2024-11-04,1,52917.0,Pamela Harris,INV-2024-04107
2311,2024-11-04,1,53342.0,Randall Joseph,INV-2024-01220
2312,2024-11-04,1,82449.0,Richard Roberson,INV-2024-00586
2313,2024-11-04,1,88753.0,Roger Lindsey,INV-2024-04964
2314,2024-11-04,1,95036.0,Ronald Martinez,INV-2024-04717
2315,2024-11-04,1,10868.0,Ryan Dixon,INV-2024-02873
2316,2024-11-04,1,67747.0,Sandy Leblanc,INV-2024-01464
2317,2024-11-04,1,69613.0,Sara White,INV-2024-02347
2318,2024-11-04,1,80641.0,Sarah Avila,INV-2024-03204
2319,2024-11-04,1,8847.0,Stephen Davis,INV-2024-04093
2320,2024-11-04,1,26721.0,Stephen Macias,INV-2024-02626
2321,2024-11-04,1,11607.0,Steven Miller,INV-2024-02841
2322,2024-11-04,1,96681.0,Suzanne Miller,INV-2024-04582
2323,2024-11-04,1,15504.0,Teresa Spencer,INV-2024-00663
2324,2024-11-04,1,71799.0,Timothy Juarez,INV-2024-04902
2325,2024-11-04,1,44523.0,Timothy Yang,INV-2024-02846
2326,2024-11-04,1,10521.0,Valerie Edwards,INV-2024-02467
2327,2024-11-04,1,16781.0,Vanessa Villanueva,INV-2024-03701
2328,2024-11-04,1,16522.0,Wendy Porter,INV-2024-00535
2329,2024-11-04,1,37591.0,William Richardson,INV-2024-04998
2330,2024-11-03,1,64364.0,Alexander Davis,INV-2024-00013
2331,2024-11-03,1,38378.0,Alicia Trujillo,INV-2024-00201
2332,2024-11-03,1,54144.0,Amanda Holden,INV-2024-01338
2333,2024-11-03,1,3612.0,Amanda Morrison,INV-2024-01754
2334,2024-11-03,1,92511.0,Amanda Willis,INV-2024-00862
2335,2024-11-03,1,32875.0,Amber Villarreal,INV-2024-03566
2336,2024-11-03,1,39529.0,Andrew Carney,INV-2024-03762
2337,2024-11-03,1,14340.0,Angela Campbell,INV-2024-02153
2338,2024-11-03,1,94131.0,Anthony Mccoy,INV-2024-03712
2339,2024-11-03,1,67426.0,Barbara Reed,INV-2024-01376
2340,2024-11-03,1,61401.0,Barbara Watson,INV-2024-04514
2341,2024-11-03,1,17898.0,Beth Weiss,INV-2024-02987
2342,2024-11-03,1,74947.0,Bianca Woods,INV-2024-03889
2343,2024-11-03,1,16323.0,Brenda Diaz,INV-2024-00834
2344,2024-11-03,1,95905.0,Charles Woodard,INV-2024-00792
2345,2024-11-03,1,97743.0,Cheryl Sanchez,INV-2024-02922
2346,2024-11-03,1,21775.0,Christina Taylor,INV-2024-01957
2347,2024-11-03,1,75417.0,Christopher Franklin PhD,INV-2024-01037
2348,2024-11-03,1,92469.0,Cindy Hayes,INV-2024-01614
2349,2024-11-03,1,64954.0,Connor Holt,INV-2024-01987
2350,2024-11-03,1,1515.0,Courtney Boyd,INV-2024-01678
2351,2024-11-03,1,19703.0,David Bryant,INV-2024-02538
2352,2024-11-03,1,74521.0,David Camacho,INV-2024-04171
2353,2024-11-03,1,32342.0,Devin Dyer,INV-2024-03141
2354,2024-11-03,1,27617.0,Emma Beck,INV-2024-03925
2355,2024-11-03,1,15470.0,Gary Duran,INV-2024-03257
2356,2024-11-03,1,16239.0,Gregory Taylor,INV-2024-03658
2357,2024-11-03,1,1748.0,Harold Porter,INV-2024-03380
2358,2024-11-03,1,31714.0,Heather Estrada,INV-2024-04013
2359,2024-11-03,1,79829.0,Henry Kramer,INV-2024-00972
2360,2024-11-03,1,21120.0,Holly Owens,INV-2024-01439
2361,2024-11-03,1,80029.0,Jacob Marshall,INV-2024-00790
2362,2024-11-03,1,50268.0,James Marsh,INV-2024-02217
2363,2024-11-03,1,6383.0,James Riley,INV-2024-01056
2364,2024-11-03,1,37529.0,James Serrano,INV-2024-00537
2365,2024-11-03,1,21502.0,Jared Cox,INV-2024-02035
2366,2024-11-03,1,78933.0,Jared Garcia,INV-2024-02515
2367,2024-11-03,1,78211.0,Jason Edwards,INV-2024-04145
2368,2024-11-03,1,46280.0,Jason Strong,INV-2024-03990
2369,2024-11-03,1,79459.0,Jeff Hale,INV-2024-02502
2370,2024-11-03,1,70728.0,Jeffery Dorsey,INV-2024-01661
2371,2024-11-03,1,8100.0,Jeffrey Snyder,INV-2024-01610
2372,2024-11-03,1,21617.0,Jennifer Mckinney,INV-2024-00490
2373,2024-11-03,1,9077.0,Jennifer Moore,INV-2024-04235
2374,2024-11-03,1,16508.0,Jeremy Garcia,INV-2024-03407
2375,2024-11-03,1,34884.0,Jessica Crosby,INV-2024-02864
2376,2024-11-03,1,42612.0,Jessica Harris,INV-2024-02420
2377,2024-11-03,1,90835.0,Joseph Martin,INV-2024-04244
2378,2024-11-03,1,34385.0,Katherine Oliver,INV-2024-03397
2379,2024-11-03,1,53766.0,Keith Lewis,INV-2024-02098
2380,2024-11-03,1,5968.0,Kerry Reed,INV-2024-02514
2381,2024-11-03,1,98005.0,Kevin Evans,INV-2024-03464
2382,2024-11-03,1,30893.0,Kimberly Coleman,INV-2024-03271
2383,2024-11-03,1,74161.0,Kristen Hughes,INV-2024-01627
2384,2024-11-03,1,62047.0,Lindsey Edwards,INV-2024-00364
2385,2024-11-03,1,78751.0,Maria Roman,INV-2024-03891
2386,2024-11-03,1,75164.0,Mark Ramirez,INV-2024-04433
2387,2024-11-03,1,37328.0,Melanie Russell,INV-2024-00388
2388,2024-11-03,1,66722.0,Michael White,INV-2024-00802
2389,2024-11-03,1,55735.0,Molly Jackson,INV-2024-00827
2390,2024-11-03,1,57942.0,Mr. John Mcknight,INV-2024-02248
2391,2024-11-03,1,61708.0,Nicholas Peterson,INV-2024-03936
2392,2024-11-03,1,35633.0,Peggy Cooper,INV-2024-01232
2393,2024-11-03,1,67940.0,Peter Price,INV-2024-00555
2394,2024-11-03,1,32177.0,Robert Pham,INV-2024-02080
2395,2024-11-03,1,19575.0,Steven Torres,INV-2024-01967
2396,2024-11-03,1,33163.0,Valerie Martin,INV-2024-01497
2397,2024-11-03,1,72979.0,Wayne Rodriguez,INV-2024-02027
2398,2024-11-03,1,46335.0,William Young,INV-2024-04314
2399,2024-11-02,1,82979.0,Allison Montoya,INV-2024-00516
2400,2024-11-02,1,12884.0,Amanda Lewis,INV-2024-04660
2401,2024-11-02,1,13199.0,Andres Huff,INV-2024-00073
2402,2024-11-02,1,31113.0,Austin Christensen,INV-2024-02623
2403,2024-11-02,1,619.0,Brian Finley,INV-2024-04285
2404,2024-11-02,1,43368.0,Brittany Johnson,INV-2024-04151
2405,2024-11-02,1,44449.0,Carolyn Johnson,INV-2024-00062
2406,2024-11-02,1,32398.0,Cassandra Gomez,INV-2024-00317
2407,2024-11-02,1,59963.0,Charles Anderson,INV-2024-02136
2408,2024-11-02,1,83573.0,Cheryl Barton,INV-2024-01696
2409,2024-11-02,1,41182.0,Christian Medina,INV-2024-01746
2410,2024-11-02,1,64704.0,Christina Lewis,INV-2024-00459
2411,2024-11-02,1,85289.0,Crystal Kirk,INV-2024-01669
2412,2024-11-02,1,40869.0,Crystal Kirk,INV-2024-03127
2413,2024-11-02,1,92841.0,Crystal Simon,INV-2024-01953
2414,2024-11-02,1,68986.0,Dan Wilson,INV-2024-00017
2415,2024-11-02,1,15842.0,Dawn Robinson,INV-2024-01546
2416,2024-11-02,1,10749.0,Dwayne Moore,INV-2024-01360
2417,2024-11-02,1,50769.0,Elizabeth Arnold,INV-2024-00031
2418,2024-11-02,1,82891.0,Elizabeth Beard,INV-2024-00135
2419,2024-11-02,1,86213.0,Elizabeth Harris,INV-2024-03723
2420,2024-11-02,1,4367.0,Erin Price,INV-2024-00289
2421,2024-11-02,1,82947.0,Gary Steele,INV-2024-00688
2422,2024-11-02,1,62814.0,Glenn Richard,INV-2024-00549
2423,2024-11-02,1,41439.0,James Green,INV-2024-00986
2424,2024-11-02,1,85792.0,Jason Green,INV-2024-04230
2425,2024-11-02,1,79163.0,Jennifer Williams,INV-2024-01695
2426,2024-11-02,1,27300.0,Jerry Wade,INV-2024-02302
2427,2024-11-02,1,86654.0,Jessica Jimenez,INV-2024-00024
2428,2024-11-02,1,24453.0,John Wells,INV-2024-02442
2429,2024-11-02,1,74682.0,John Wells,INV-2024-02584
2430,2024-11-02,1,55471.0,Jorge Lamb,INV-2024-02362
2431,2024-11-02,1,64343.0,Joseph Moreno,INV-2024-04574
2432,2024-11-02,1,47954.0,Juan Martin,INV-2024-02937
2433,2024-11-02,1,93849.0,Kaitlin Kline,INV-2024-03452
2434,2024-11-02,1,69798.0,Karen Harris,INV-2024-02918
2435,2024-11-02,1,45110.0,Karen Perkins,INV-2024-04205
2436,2024-11-02,1,88029.0,Kathy Lowe,INV-2024-04466
2437,2024-11-02,1,12421.0,Kelly Burns,INV-2024-00889
2438,2024-11-02,1,85419.0,Kimberly Lopez,INV-2024-02038
2439,2024-11-02,1,57441.0,Kristen Owens,INV-2024-00572
2440,2024-11-02,1,25726.0,Kristen Sanchez,INV-2024-00116
2441,2024-11-02,1,78836.0,Lacey Haynes,INV-2024-04765
2442,2024-11-02,1,64521.0,Leah Cole,INV-2024-03395
2443,2024-11-02,1,76204.0,Leslie Hayes,INV-2024-04879
2444,2024-11-02,1,68458.0,Leslie Reynolds,INV-2024-01648
2445,2024-11-02,1,96619.0,Lindsey Wilson,INV-2024-03001
2446,2024-11-02,1,45097.0,Logan Krueger,INV-2024-04587
2447,2024-11-02,1,36946.0,Mark White,INV-2024-00120
2448,2024-11-02,1,40318.0,Matthew Stanton,INV-2024-04944
2449,2024-11-02,1,84131.0,Michael Hansen,INV-2024-02718
2450,2024-11-02,1,80416.0,Michael Newman,INV-2024-05000
2451,2024-11-02,1,36104.0,Molly Hoover,INV-2024-00142
2452,2024-11-02,1,18897.0,Mr. Derek Powell,INV-2024-04845
2453,2024-11-02,1,45490.0,Mrs. Shannon Thomas,INV-2024-04175
2454,2024-11-02,1,19819.0,Ms. Elizabeth Lowery,INV-2024-00477
2455,2024-11-02,1,91856.0,Nathan Smith,INV-2024-00122
2456,2024-11-02,1,190.0,Ralph Mcmahon,INV-2024-04010
2457,2024-11-02,1,77937.0,Robert Rodriguez,INV-2024-04234
2458,2024-11-02,1,2954.0,Ruth Oneal,INV-2024-02854
2459,2024-11-02,1,93442.0,Sarah Cuevas,INV-2024-02907
2460,2024-11-02,1,18632.0,Sarah Gomez,INV-2024-04640
2461,2024-11-02,1,25282.0,Shawn Rodriguez,INV-2024-04555
2462,2024-11-02,1,16729.0,Steven Mccann,INV-2024-01568
2463,2024-11-02,1,20331.0,Suzanne Galvan,INV-2024-04546
2464,2024-11-02,1,73738.0,Tammy Carter,INV-2024-02833
2465,2024-11-02,1,21424.0,Thomas Mullins,INV-2024-00565
2466,2024-11-02,1,17267.0,Tina Barnes,INV-2024-04754
2467,2024-11-02,1,11326.0,Tina Gordon,INV-2024-02376
2468,2024-11-02,1,75849.0,Todd Smith,INV-2024-01685
2469,2024-11-02,1,86906.0,William Crane,INV-2024-04078
2470,2024-11-02,1,77516.0,William Dennis,INV-2024-01952
2471,2024-11-01,1,63117.0,Alexis Williams,INV-2024-01225
2472,2024-11-01,1,70305.0,Allison Paul,INV-2024-04166
2473,2024-11-01,1,98795.0,Amanda Stark,INV-2024-04558
2474,2024-11-01,1,86935.0,Andrew Hughes,INV-2024-01896
2475,2024-11-01,1,64029.0,Angelica Scott,INV-2024-04315
2476,2024-11-01,1,56135.0,Antonio Brooks,INV-2024-01886
2477,2024-11-01,1,23132.0,April Madden,INV-2024-03367
2478,2024-11-01,1,96365.0,Ashley Wagner,INV-2024-00744
2479,2024-11-01,1,82153.0,Barbara Reed,INV-2024-04778
2480,2024-11-01,1,90013.0,Bethany Russell,INV-2024-03635
2481,2024-11-01,1,48145.0,Caleb Brown,INV-2024-01152
2482,2024-11-01,1,75262.0,Carlos Galvan,INV-2024-00447
2483,2024-11-01,1,80624.0,Carol Guzman,INV-2024-01024
2484,2024-11-01,1,28967.0,Carrie Burns,INV-2024-02961
2485,2024-11-01,1,25410.0,Casey Jenkins,INV-2024-00629
2486,2024-11-01,1,71927.0,Charles Reeves,INV-2024-00389
2487,2024-11-01,1,19606.0,Christopher Bishop,INV-2024-02223
2488,2024-11-01,1,98071.0,Christopher Bridges,INV-2024-03114
2489,2024-11-01,1,64772.0,Christopher Dyer,INV-2024-01599
2490,2024-11-01,1,83031.0,Collin Harris,INV-2024-02508
2491,2024-11-01,1,38851.0,Dale Rodriguez,INV-2024-02109
2492,2024-11-01,1,30224.0,Darrell Arnold,INV-2024-01385
2493,2024-11-01,1,71313.0,Debra Griffith,INV-2024-04683
2494,2024-11-01,1,22429.0,Debra Jacobs,INV-2024-03937
2495,2024-11-01,1,28131.0,Dennis Lewis,INV-2024-01366
2496,2024-11-01,1,8028.0,Derek Robinson,INV-2024-04799
2497,2024-11-01,1,86823.0,Donna Stevens,INV-2024-02702
2498,2024-11-01,1,82623.0,Erica Robinson,INV-2024-02179
2499,2024-11-01,1,39253.0,Erik Choi,INV-2024-01916
2500,2024-11-01,1,1354.0,Evan Torres,INV-2024-01455
2501,2024-11-01,1,85911.0,Gregory Norris,INV-2024-03892
2502,2024-11-01,1,50780.0,Heather Johnson,INV-2024-03200
2503,2024-11-01,1,32938.0,Jacob Edwards,INV-2024-03362
2504,2024-11-01,1,55148.0,Jeffery Summers,INV-2024-03789
2505,2024-11-01,1,1057.0,Jennifer Foster,INV-2024-00988
2506,2024-11-01,1,70194.0,Joe Yates,INV-2024-02686
2507,2024-11-01,1,4064.0,John Carlson,INV-2024-00810
2508,2024-11-01,1,23039.0,Jorge Reynolds,INV-2024-03230
2509,2024-11-01,1,82325.0,Joseph Lambert,INV-2024-01777
2510,2024-11-01,1,38850.0,Joy Summers,INV-2024-03825
2511,2024-11-01,1,82226.0,Kelly Gonzalez,INV-2024-03508
2512,2024-11-01,1,62227.0,Kevin Bush,INV-2024-03530
2513,2024-11-01,1,80174.0,Kimberly Gonzalez,INV-2024-02156
2514,2024-11-01,1,37186.0,Kristin Steele,INV-2024-01805
2515,2024-11-01,1,69678.0,Laura Hayes,INV-2024-02748
2516,2024-11-01,1,40841.0,Lauren Wells,INV-2024-02168
2517,2024-11-01,1,41016.0,Laurie Rodriguez,INV-2024-03751
2518,2024-11-01,1,48602.0,Leslie Davis,INV-2024-01930
2519,2024-11-01,1,35155.0,Leslie Williams,INV-2024-00567
2520,2024-11-01,1,63903.0,Mariah Cooke,INV-2024-04648
2521,2024-11-01,1,92273.0,Mark Ramirez,INV-2024-01292
2522,2024-11-01,1,92034.0,Mary Parrish,INV-2024-02675
2523,2024-11-01,1,77391.0,Matthew Mckinney,INV-2024-04508
2524,2024-11-01,1,59503.0,Melissa Perez,INV-2024-04568
2525,2024-11-01,1,41879.0,Michael Flynn,INV-2024-03800
2526,2024-11-01,1,96714.0,Michael Lambert,INV-2024-00941
2527,2024-11-01,1,55357.0,Michael Padilla,INV-2024-00264
2528,2024-11-01,1,22454.0,Michael Smith,INV-2024-04749
2529,2024-11-01,1,9439.0,Michael Villarreal,INV-2024-02438
2530,2024-11-01,1,40160.0,Micheal Walker,INV-2024-02048
2531,2024-11-01,1,26140.0,Mike Taylor,INV-2024-00313
2532,2024-11-01,1,35474.0,Mr. Christopher Davis MD,INV-2024-04650
2533,2024-11-01,1,33414.0,Nancy Livingston,INV-2024-00793
2534,2024-11-01,1,20317.0,Nathan Lucero,INV-2024-03682
2535,2024-11-01,1,59621.0,Nathaniel Willis,INV-2024-02562
2536,2024-11-01,1,60987.0,Nicole Skinner,INV-2024-00434
2537,2024-11-01,1,79155.0,Nicole Sparks,INV-2024-02722
2538,2024-11-01,1,97667.0,Pamela Hart,INV-2024-01701
2539,2024-11-01,1,60678.0,Patrick Rogers,INV-2024-01377
2540,2024-11-01,1,56528.0,Paula Hoffman,INV-2024-01799
2541,2024-11-01,1,75737.0,Peggy Evans,INV-2024-04323
2542,2024-11-01,1,26193.0,Phillip Sanders,INV-2024-02594
2543,2024-11-01,1,60867.0,Rebecca Bass,INV-2024-00248
2544,2024-11-01,1,67404.0,Rhonda Richardson,INV-2024-01117
2545,2024-11-01,1,61467.0,Ronald Anderson,INV-2024-01752
2546,2024-11-01,1,18211.0,Russell Reyes,INV-2024-00817
2547,2024-11-01,1,1026.0,Ryan Bridges,INV-2024-02693
2548,2024-11-01,1,95758.0,Sara Randall,INV-2024-02265
2549,2024-11-01,1,85650.0,Shawn Adkins,INV-2024-02230
2550,2024-11-01,1,83239.0,Spencer Gonzalez,INV-2024-02732
2551,2024-11-01,1,20706.0,Stephanie Turner,INV-2024-00882
2552,2024-11-01,1,66969.0,Susan Horne,INV-2024-02484
2553,2024-11-01,1,23119.0,Travis Thompson,INV-2024-02624
2554,2024-11-01,1,23480.0,Vanessa Johnson,INV-2024-00240
2555,2024-11-01,1,92777.0,Veronica Hoffman,INV-2024-00704
2556,2024-11-01,1,57958.0,Whitney Adams,INV-2024-02813
2557,2024-10-31,1,29341.0,Amy Leblanc,INV-2024-02957
2558,2024-10-31,1,56774.0,Andrea Walsh,INV-2024-04069
2559,2024-10-31,1,27837.0,Angel Perez,INV-2024-00296
2560,2024-10-31,1,17882.0,Ann Pacheco,INV-2024-01478
2561,2024-10-31,1,14413.0,Anthony Waters,INV-2024-00377
2562,2024-10-31,1,97247.0,Ariel Rodriguez,INV-2024-03235
2563,2024-10-31,1,13379.0,Austin Molina,INV-2024-03190
2564,2024-10-31,1,54069.0,Bethany Russell,INV-2024-00938
2565,2024-10-31,1,80706.0,Billy Huff,INV-2024-01906
2566,2024-10-31,1,85930.0,Brandon Zuniga,INV-2024-04046
2567,2024-10-31,1,54066.0,Brian Blackburn,INV-2024-02609
2568,2024-10-31,1,91740.0,Charles Reeves,INV-2024-04305
2569,2024-10-31,1,52599.0,Chase Martin,INV-2024-00541
2570,2024-10-31,1,40693.0,Cody Ruiz,INV-2024-01576
2571,2024-10-31,1,6684.0,Colin Lane,INV-2024-01161
2572,2024-10-31,1,31802.0,Colin Ross,INV-2024-03969
2573,2024-10-31,1,95722.0,Dr. Peggy Massey,INV-2024-00359
2574,2024-10-31,1,67329.0,Erica Robinson,INV-2024-02897
2575,2024-10-31,1,39808.0,Hailey Lane,INV-2024-01977
2576,2024-10-31,1,70467.0,Heather Smith,INV-2024-02738
2577,2024-10-31,1,65618.0,Howard Guzman,INV-2024-04424
2578,2024-10-31,1,64226.0,Jacob Mcclain,INV-2024-03283
2579,2024-10-31,1,85948.0,Jacqueline Hernandez,INV-2024-04569
2580,2024-10-31,1,89528.0,Jacqueline Lyons,INV-2024-02787
2581,2024-10-31,1,8517.0,James Riley,INV-2024-02879
2582,2024-10-31,1,67677.0,James Robinson,INV-2024-02924
2583,2024-10-31,1,35340.0,Jamie Adams,INV-2024-01283
2584,2024-10-31,1,86521.0,Jamie Lewis,INV-2024-02592
2585,2024-10-31,1,55805.0,Jason Davis DVM,INV-2024-02524
2586,2024-10-31,1,80179.0,Jason Williams,INV-2024-01601
2587,2024-10-31,1,9455.0,Jeff Harris,INV-2024-00917
2588,2024-10-31,1,69057.0,Jennifer Anderson,INV-2024-03015
2589,2024-10-31,1,94682.0,Jesus Lopez,INV-2024-04371
2590,2024-10-31,1,35622.0,Joanna Carrillo,INV-2024-03524
2591,2024-10-31,1,43989.0,Jodi Patton,INV-2024-03647
2592,2024-10-31,1,45472.0,Joseph King,INV-2024-00283
2593,2024-10-31,1,81021.0,Julie White,INV-2024-04704
2594,2024-10-31,1,21635.0,Justin Fisher,INV-2024-04641
2595,2024-10-31,1,35886.0,Kimberly Bernard,INV-2024-03264
2596,2024-10-31,1,77214.0,Kimberly Fitzgerald,INV-2024-00616
2597,2024-10-31,1,81535.0,Kimberly King,INV-2024-04067
2598,2024-10-31,1,99428.0,Kristen Collins,INV-2024-00190
2599,2024-10-31,1,49044.0,Kristy Allen,INV-2024-02906
2600,2024-10-31,1,65980.0,Laura Hicks,INV-2024-00181
2601,2024-10-31,1,96191.0,Lori Kim,INV-2024-04656
2602,2024-10-31,1,10032.0,Maria Ford MD,INV-2024-02049
2603,2024-10-31,1,47711.0,Mary Shaw,INV-2024-02856
2604,2024-10-31,1,48655.0,Matthew Escobar,INV-2024-02113
2605,2024-10-31,1,89442.0,Melody Hardin,INV-2024-00148
2606,2024-10-31,1,18025.0,Michelle Simpson,INV-2024-00324
2607,2024-10-31,1,66841.0,Mike Taylor,INV-2024-03621
2608,2024-10-31,1,40305.0,Mike Taylor,INV-2024-04406
2609,2024-10-31,1,67085.0,Mr. Derek Powell,INV-2024-02941
2610,2024-10-31,1,22199.0,Mr. Jeffrey Garrison MD,INV-2024-04228
2611,2024-10-31,1,2010.0,Nicole Jenkins,INV-2024-03929
2612,2024-10-31,1,73384.0,Nicole Sparks,INV-2024-03999
2613,2024-10-31,1,58567.0,Peggy Edwards,INV-2024-04946
2614,2024-10-31,1,59766.0,Phillip Morris,INV-2024-02305
2615,2024-10-31,1,1698.0,Robert Williams,INV-2024-00422
2616,2024-10-31,1,30766.0,Ronnie Townsend,INV-2024-04652
2617,2024-10-31,1,11333.0,Ryan Howard,INV-2024-02418
2618,2024-10-31,1,76975.0,Samantha Lucas,INV-2024-01895
2619,2024-10-31,1,27915.0,Shelby Wilson,INV-2024-00511
2620,2024-10-31,1,18513.0,Sierra Adams,INV-2024-01363
2621,2024-10-31,1,75598.0,Tara Moss,INV-2024-01743
2622,2024-10-31,1,29484.0,Terry Anderson,INV-2024-01811
2623,2024-10-31,1,62723.0,Tina Richardson,INV-2024-02112
2624,2024-10-31,1,83524.0,William Brooks,INV-2024-03555
2625,2024-10-31,1,51017.0,Yvonne Pierce,INV-2024-03613
2626,2024-10-31,1,167.0,Zachary White,INV-2024-03293
2627,2024-10-30,1,30045.0,Aaron Scott,INV-2024-04409
2628,2024-10-30,1,70272.0,Alicia Hogan,INV-2024-01078
2629,2024-10-30,1,8106.0,Angel Wilson,INV-2024-00249
2630,2024-10-30,1,77006.0,Angela Rose,INV-2024-04976
2631,2024-10-30,1,8626.0,Benjamin Gonzales,INV-2024-02375
2632,2024-10-30,1,47463.0,Brandon Schmitt,INV-2024-00107
2633,2024-10-30,1,46488.0,Brian Duncan,INV-2024-04649
2634,2024-10-30,1,27393.0,Brian Smith,INV-2024-03289
2635,2024-10-30,1,37586.0,Brooke Jackson,INV-2024-00718
2636,2024-10-30,1,920.0,Carla Bradley,INV-2024-00401
2637,2024-10-30,1,30165.0,Carol Martinez,INV-2024-02586
2638,2024-10-30,1,54421.0,Charles Powers,INV-2024-01506
2639,2024-10-30,1,70107.0,Cheyenne Becker,INV-2024-00189
2640,2024-10-30,1,67096.0,Chris Hawkins,INV-2024-01041
2641,2024-10-30,1,94562.0,Christina Mann,INV-2024-04030
2642,2024-10-30,1,86219.0,Christopher Cruz,INV-2024-01652
2643,2024-10-30,1,83115.0,Christopher Durham,INV-2024-02981
2644,2024-10-30,1,25352.0,Christopher Fernandez,INV-2024-04502
2645,2024-10-30,1,5128.0,Cory Moreno,INV-2024-01907
2646,2024-10-30,1,58706.0,Dale Peters,INV-2024-04082
2647,2024-10-30,1,41220.0,Dale Rodriguez,INV-2024-02065
2648,2024-10-30,1,61414.0,Danielle Wheeler,INV-2024-03062
2649,2024-10-30,1,71279.0,David Fitzgerald,INV-2024-01409
2650,2024-10-30,1,76156.0,David Morales,INV-2024-02636
2651,2024-10-30,1,31646.0,Denise Jimenez,INV-2024-02218
2652,2024-10-30,1,69703.0,Derrick Zavala,INV-2024-03935
2653,2024-10-30,1,91684.0,Dr. Arthur Ramirez,INV-2024-02696
2654,2024-10-30,1,68847.0,Elizabeth Mcdowell,INV-2024-03549
2655,2024-10-30,1,99833.0,Eric Ferguson,INV-2024-01008
2656,2024-10-30,1,54619.0,Erin Sanders,INV-2024-03154
2657,2024-10-30,1,60211.0,Gloria Huber,INV-2024-02052
2658,2024-10-30,1,28793.0,Heather Mendez,INV-2024-02105
2659,2024-10-30,1,36115.0,Isaiah Mason,INV-2024-02459
2660,2024-10-30,1,7529.0,James Lewis,INV-2024-01368
2661,2024-10-30,1,75632.0,Jared Garcia,INV-2024-02304
2662,2024-10-30,1,9911.0,Jason Avery,INV-2024-04112
2663,2024-10-30,1,57603.0,Jason Camacho,INV-2024-02848
2664,2024-10-30,1,17049.0,Jeffery Sharp,INV-2024-00919
2665,2024-10-30,1,20744.0,Jeffrey Snyder,INV-2024-01765
2666,2024-10-30,1,74546.0,Jeremy Fitzgerald,INV-2024-01938
2667,2024-10-30,1,13810.0,Joel Key,INV-2024-02429
2668,2024-10-30,1,79576.0,Johnny Thompson,INV-2024-03219
2669,2024-10-30,1,48783.0,Juan Duke,INV-2024-04864
2670,2024-10-30,1,78952.0,Julie Newman,INV-2024-01086
2671,2024-10-30,1,67074.0,Karina Castillo,INV-2024-00808
2672,2024-10-30,1,7274.0,Katelyn Mahoney,INV-2024-00032
2673,2024-10-30,1,82044.0,Kathryn Ramirez,INV-2024-04770
2674,2024-10-30,1,88659.0,Kayla Simon,INV-2024-01003
2675,2024-10-30,1,64934.0,Kenneth Liu MD,INV-2024-04075
2676,2024-10-30,1,61137.0,Kenneth Marshall,INV-2024-01972
2677,2024-10-30,1,25146.0,Kenneth Oliver,INV-2024-03199
2678,2024-10-30,1,2086.0,Kimberly King,INV-2024-01175
2679,2024-10-30,1,35951.0,Kimberly Reynolds,INV-2024-04958
2680,2024-10-30,1,21182.0,Lisa Mccoy MD,INV-2024-00323
2681,2024-10-30,1,93825.0,Mallory Ray,INV-2024-02561
2682,2024-10-30,1,34894.0,Marcus Norman,INV-2024-04882
2683,2024-10-30,1,45055.0,Megan Mora,INV-2024-02092
